Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
AgentBrain,0.419,-4577.805,2.499,10329,0.182
AgentBrain,0.416,-4574.575,2.671,10349,0.182
AgentBrain,0.414,-4571.621,2.409,10277,0.182
AgentBrain,0.418,-4568.535,2.523,10307,0.182
AgentBrain,0.416,-4565.416,2.577,10265,0.182
AgentBrain,0.413,-4562.459,2.421,10362,0.182
AgentBrain,0.410,-4559.259,2.657,10299,0.182
AgentBrain,0.416,-4556.265,2.450,10318,0.182
AgentBrain,0.412,-4553.072,2.663,10256,0.182
AgentBrain,0.417,-4550.152,2.387,10467,0.182
AgentBrain,0.427,-4546.903,2.684,10246,0.182
AgentBrain,0.416,-4543.847,2.512,10274,0.182
AgentBrain,0.416,-4540.783,2.516,10317,0.182
AgentBrain,0.417,-4537.627,2.605,10245,0.182
AgentBrain,0.415,-4534.581,2.480,10306,0.182
AgentBrain,0.421,-4531.483,2.559,10408,0.182
AgentBrain,0.415,-4528.503,2.446,10254,0.182
AgentBrain,0.416,-4525.442,2.519,10288,0.182
AgentBrain,0.417,-4522.323,2.575,10254,0.182
AgentBrain,0.417,-4519.311,2.465,10404,0.182
AgentBrain,0.417,-4516.089,2.679,10355,0.182
AgentBrain,0.415,-4513.025,2.523,10341,0.182
AgentBrain,0.415,-4509.985,2.498,10348,0.182
AgentBrain,0.415,-4506.921,2.519,10412,0.182
AgentBrain,0.419,-4503.813,2.554,10304,0.182
AgentBrain,0.417,-4500.717,2.527,10323,0.182
AgentBrain,0.412,-4497.664,2.526,10270,0.182
AgentBrain,0.412,-4494.576,2.554,10344,0.182
AgentBrain,0.415,-4491.537,2.500,10261,0.182
AgentBrain,0.417,-4488.473,2.517,10364,0.182
AgentBrain,0.415,-4485.343,2.589,10253,0.182
AgentBrain,0.414,-4482.389,2.417,10350,0.182
AgentBrain,0.412,-4479.167,2.673,10319,0.182
AgentBrain,0.416,-4476.187,2.437,10259,0.182
AgentBrain,0.412,-4473.079,2.565,10349,0.182
AgentBrain,0.413,-4469.980,2.554,10300,0.182
AgentBrain,0.418,-4466.865,2.566,10413,0.182
AgentBrain,0.416,-4463.651,2.554,10362,0.182
AgentBrain,0.416,-4460.522,2.589,10274,0.182
AgentBrain,0.417,-4457.476,2.506,10261,0.182
AgentBrain,0.418,-4454.464,2.470,10248,0.182
AgentBrain,0.417,-4451.368,2.548,10261,0.182
AgentBrain,0.417,-4448.265,2.556,10346,0.182
AgentBrain,0.413,-4445.295,2.434,10260,0.182
AgentBrain,0.416,-4442.253,2.493,10372,0.182
AgentBrain,0.415,-4439.111,2.592,10335,0.182
AgentBrain,0.415,-4435.985,2.586,10337,0.182
AgentBrain,0.418,-4432.999,2.444,10254,0.182
AgentBrain,0.415,-4429.875,2.563,10289,0.182
AgentBrain,0.421,-4426.782,2.537,10364,0.182
AgentBrain,0.421,-4423.682,2.552,10356,0.182
AgentBrain,0.416,-4420.615,2.526,10346,0.182
AgentBrain,0.419,-4417.569,2.499,10333,0.182
AgentBrain,0.420,-4414.391,2.630,10385,0.182
AgentBrain,0.415,-4411.241,2.606,10248,0.182
AgentBrain,0.419,-4408.256,2.441,10262,0.182
AgentBrain,0.416,-4405.183,2.528,10265,0.182
AgentBrain,0.414,-4402.228,2.421,10247,0.182
AgentBrain,0.416,-4399.060,2.617,10248,0.182
AgentBrain,0.415,-4395.981,2.513,10267,0.182
AgentBrain,0.411,-4393.042,2.420,10248,0.182
AgentBrain,0.415,-4389.802,2.704,10378,0.182
AgentBrain,0.416,-4386.737,2.523,10352,0.182
AgentBrain,0.413,-4383.789,2.416,10275,0.182
AgentBrain,0.416,-4380.610,2.636,10394,0.182
AgentBrain,0.415,-4377.480,2.587,10271,0.182
AgentBrain,0.412,-4374.410,2.541,10369,0.182
AgentBrain,0.416,-4371.427,2.446,10263,0.182
AgentBrain,0.417,-4368.270,2.617,10267,0.182
AgentBrain,0.419,-4365.243,2.477,10318,0.182
AgentBrain,0.412,-4362.259,2.440,10248,0.182
AgentBrain,0.414,-4359.200,2.504,10344,0.182
AgentBrain,0.413,-4355.999,2.659,10513,0.182
AgentBrain,0.417,-4352.796,2.661,10336,0.182
AgentBrain,0.415,-4349.735,2.518,10261,0.182
AgentBrain,0.416,-4346.838,2.357,10279,0.182
AgentBrain,0.421,-4343.676,2.613,10275,0.182
AgentBrain,0.421,-4340.681,2.453,10325,0.182
AgentBrain,0.417,-4337.582,2.555,10330,0.182
AgentBrain,0.418,-4334.409,2.618,10254,0.182
AgentBrain,0.414,-4331.477,2.397,10266,0.182
AgentBrain,0.419,-4328.461,2.467,10265,0.182
AgentBrain,0.418,-4325.232,2.661,10420,0.182
AgentBrain,0.419,-4322.170,2.519,10365,0.182
AgentBrain,0.417,-4318.980,2.646,10325,0.182
AgentBrain,0.419,-4315.868,2.567,10429,0.182
AgentBrain,0.418,-4312.937,2.396,10273,0.182
AgentBrain,0.414,-4309.730,2.660,10303,0.182
AgentBrain,0.414,-4306.764,2.414,10328,0.182
AgentBrain,0.417,-4303.602,2.610,10366,0.182
AgentBrain,0.420,-4300.561,2.497,10359,0.182
AgentBrain,0.421,-4297.433,2.575,10368,0.182
AgentBrain,0.410,-4294.314,2.575,10251,0.182
AgentBrain,0.421,-4291.300,2.440,10264,0.182
AgentBrain,0.420,-4288.192,2.564,10382,0.182
AgentBrain,0.415,-4285.047,2.607,10363,0.182
AgentBrain,0.416,-4282.006,2.511,10290,0.182
AgentBrain,0.421,-4278.943,2.520,10442,0.182
AgentBrain,0.420,-4275.864,2.526,10575,0.182
AgentBrain,0.413,-4272.600,2.719,10357,0.182
AgentBrain,0.412,-4269.700,2.365,10247,0.182
AgentBrain,0.417,-4266.547,2.606,10275,0.182
AgentBrain,0.415,-4263.497,2.506,10332,0.182
AgentBrain,0.412,-4260.512,2.440,10270,0.182
AgentBrain,0.415,-4257.315,2.649,10462,0.182
AgentBrain,0.412,-4254.198,2.550,10340,0.182
AgentBrain,0.411,-4251.142,2.525,10367,0.182
AgentBrain,0.409,-4248.003,2.605,10270,0.182
AgentBrain,0.411,-4244.938,2.534,10276,0.182
AgentBrain,0.410,-4241.936,2.473,10248,0.182
AgentBrain,0.415,-4238.816,2.579,10311,0.182
AgentBrain,0.417,-4235.764,2.504,10447,0.182
AgentBrain,0.412,-4232.615,2.605,10336,0.182
AgentBrain,0.414,-4229.596,2.474,10283,0.182
AgentBrain,0.413,-4226.547,2.501,10248,0.182
AgentBrain,0.416,-4223.445,2.552,10356,0.182
AgentBrain,0.414,-4220.356,2.526,10305,0.182
AgentBrain,0.426,-4217.255,2.549,10344,0.182
AgentBrain,0.422,-4214.173,2.534,10324,0.182
AgentBrain,0.417,-4211.155,2.486,10263,0.182
AgentBrain,0.413,-4208.063,2.550,10289,0.182
AgentBrain,0.417,-4204.935,2.583,10386,0.182
AgentBrain,0.412,-4201.843,2.558,10249,0.182
AgentBrain,0.416,-4198.765,2.534,10296,0.181
AgentBrain,0.418,-4195.616,2.595,10273,0.181
AgentBrain,0.421,-4192.616,2.450,10475,0.181
AgentBrain,0.416,-4189.487,2.585,10334,0.181
AgentBrain,0.418,-4186.491,2.430,10305,0.181
AgentBrain,0.417,-4183.315,2.641,10272,0.181
AgentBrain,0.414,-4180.332,2.444,10299,0.181
AgentBrain,0.420,-4177.290,2.497,10285,0.181
AgentBrain,0.416,-4174.047,2.696,10422,0.181
AgentBrain,0.413,-4171.014,2.498,10296,0.181
AgentBrain,0.409,-4167.917,2.557,10309,0.181
AgentBrain,0.414,-4164.965,2.422,10250,0.181
AgentBrain,0.415,-4161.867,2.554,10380,0.181
AgentBrain,0.415,-4158.727,2.589,10352,0.181
AgentBrain,0.413,-4155.649,2.533,10363,0.181
AgentBrain,0.410,-4152.550,2.554,10318,0.181
AgentBrain,0.410,-4149.511,2.496,10301,0.181
AgentBrain,0.413,-4146.399,2.569,10282,0.181
AgentBrain,0.418,-4143.350,2.506,10356,0.181
AgentBrain,0.417,-4140.235,2.570,10368,0.181
AgentBrain,0.416,-4137.145,2.543,10263,0.181
AgentBrain,0.419,-4134.074,2.525,10251,0.181
AgentBrain,0.420,-4131.100,2.424,10445,0.181
AgentBrain,0.415,-4127.918,2.631,10335,0.181
AgentBrain,0.420,-4124.779,2.591,10277,0.181
AgentBrain,0.417,-4121.706,2.526,10336,0.181
AgentBrain,0.414,-4118.577,2.584,10287,0.181
AgentBrain,0.413,-4115.620,2.410,10291,0.181
AgentBrain,0.409,-4112.520,2.558,10241,0.181
AgentBrain,0.417,-4109.480,2.499,10292,0.181
AgentBrain,0.416,-4106.448,2.499,10299,0.181
AgentBrain,0.415,-4103.319,2.583,10281,0.181
AgentBrain,0.416,-4100.310,2.467,10325,0.181
AgentBrain,0.432,-4097.240,2.516,10352,0.181
AgentBrain,0.416,-4094.062,2.623,10298,0.181
AgentBrain,0.412,-4090.961,2.560,10254,0.181
AgentBrain,0.416,-4087.950,2.462,10241,0.181
AgentBrain,0.412,-4084.829,2.578,10260,0.181
AgentBrain,0.413,-4081.778,2.507,10265,0.181
AgentBrain,0.412,-4078.649,2.593,10283,0.181
AgentBrain,0.418,-4075.663,2.447,10429,0.181
AgentBrain,0.413,-4072.648,2.474,10261,0.181
AgentBrain,0.416,-4069.530,2.579,10301,0.181
AgentBrain,0.415,-4066.485,2.509,10325,0.181
AgentBrain,0.410,-4063.415,2.535,10372,0.181
AgentBrain,0.414,-4060.268,2.603,10261,0.181
AgentBrain,0.414,-4057.176,2.548,10298,0.181
AgentBrain,0.421,-4054.193,2.433,10282,0.181
AgentBrain,0.408,-4051.129,2.529,10274,0.181
AgentBrain,0.417,-4048.001,2.585,10452,0.181
AgentBrain,0.411,-4044.879,2.572,10308,0.181
AgentBrain,0.413,-4041.809,2.535,10342,0.181
AgentBrain,0.415,-4038.729,2.541,10384,0.181
AgentBrain,0.418,-4035.650,2.536,10408,0.181
AgentBrain,0.417,-4032.609,2.496,10479,0.181
AgentBrain,0.411,-4029.458,2.613,10381,0.181
AgentBrain,0.421,-4026.436,2.473,10253,0.181
AgentBrain,0.417,-4023.277,2.606,10350,0.181
AgentBrain,0.414,-4020.200,2.532,10362,0.181
AgentBrain,0.415,-4017.029,2.622,10333,0.181
AgentBrain,0.419,-4013.977,2.506,10333,0.181
AgentBrain,0.417,-4010.800,2.605,10340,0.181
AgentBrain,0.419,-4007.790,2.469,10470,0.181
AgentBrain,0.418,-4004.685,2.561,10282,0.181
AgentBrain,0.419,-4001.613,2.525,10291,0.181
AgentBrain,0.418,-3998.536,2.530,10371,0.181
AgentBrain,0.416,-3995.384,2.604,10264,0.181
AgentBrain,0.415,-3992.457,2.387,10292,0.181
AgentBrain,0.413,-3989.355,2.559,10317,0.181
AgentBrain,0.416,-3986.127,2.677,10382,0.181
AgentBrain,0.418,-3983.084,2.495,10350,0.181
AgentBrain,0.415,-3979.953,2.590,10264,0.181
AgentBrain,0.441,-3976.922,2.441,10432,0.181
AgentBrain,0.418,-3973.803,2.574,10247,0.181
AgentBrain,0.416,-3970.729,2.533,10384,0.181
AgentBrain,0.416,-3967.610,2.575,10343,0.181
AgentBrain,0.412,-3964.653,2.418,10244,0.181
AgentBrain,0.414,-3961.535,2.575,10306,0.181
AgentBrain,0.414,-3958.445,2.558,10357,0.181
AgentBrain,0.411,-3955.404,2.502,10245,0.181
AgentBrain,0.414,-3952.279,2.579,10539,0.181
AgentBrain,0.413,-3949.129,2.596,10325,0.181
AgentBrain,0.414,-3946.130,2.458,10459,0.181
AgentBrain,0.418,-3942.995,2.580,10489,0.181
AgentBrain,0.417,-3939.840,2.590,10303,0.181
AgentBrain,0.415,-3936.775,2.528,10309,0.181
AgentBrain,0.413,-3933.800,2.445,10352,0.181
AgentBrain,0.410,-3930.640,2.629,10303,0.181
AgentBrain,0.417,-3927.592,2.502,10403,0.181
AgentBrain,0.411,-3924.442,2.610,10266,0.181
AgentBrain,0.415,-3921.369,2.529,10258,0.181
AgentBrain,0.413,-3918.375,2.449,10356,0.181
AgentBrain,0.415,-3915.201,2.625,10341,0.181
AgentBrain,0.413,-3912.072,2.583,10336,0.181
AgentBrain,0.409,-3908.997,2.537,10246,0.181
AgentBrain,0.410,-3905.979,2.475,10287,0.181
AgentBrain,0.410,-3902.882,2.565,10301,0.181
AgentBrain,0.418,-3899.813,2.524,10400,0.181
AgentBrain,0.420,-3896.832,2.440,10243,0.181
AgentBrain,0.417,-3893.618,2.669,10273,0.181
AgentBrain,0.420,-3890.542,2.522,10344,0.181
AgentBrain,0.418,-3887.463,2.535,10364,0.181
AgentBrain,0.420,-3884.434,2.474,10392,0.181
AgentBrain,0.414,-3881.285,2.603,10367,0.181
AgentBrain,0.414,-3878.157,2.578,10295,0.181
AgentBrain,0.417,-3875.191,2.418,10259,0.181
AgentBrain,0.417,-3872.068,2.555,10418,0.181
AgentBrain,0.420,-3868.913,2.610,10392,0.181
AgentBrain,0.417,-3865.722,2.642,10414,0.181
AgentBrain,0.418,-3862.709,2.477,10385,0.181
AgentBrain,0.421,-3859.578,2.585,10362,0.181
AgentBrain,0.413,-3856.585,2.464,10255,0.181
AgentBrain,0.418,-3853.477,2.559,10381,0.181
AgentBrain,0.416,-3850.384,2.548,10391,0.181
AgentBrain,0.417,-3847.285,2.547,10310,0.181
AgentBrain,0.423,-3844.182,2.550,10249,0.181
AgentBrain,0.416,-3841.107,2.524,10334,0.181
AgentBrain,0.414,-3838.003,2.557,10377,0.181
AgentBrain,0.417,-3834.916,2.533,10402,0.181
AgentBrain,0.413,-3831.791,2.587,10329,0.181
AgentBrain,0.410,-3828.736,2.525,10242,0.181
AgentBrain,0.410,-3825.527,2.668,10286,0.181
AgentBrain,0.415,-3822.627,2.359,10426,0.181
AgentBrain,0.412,-3819.557,2.535,10281,0.181
AgentBrain,0.413,-3816.403,2.614,10329,0.181
AgentBrain,0.416,-3813.298,2.563,10371,0.181
AgentBrain,0.415,-3810.227,2.526,10491,0.181
AgentBrain,0.420,-3807.113,2.559,10547,0.181
AgentBrain,0.417,-3803.997,2.568,10251,0.181
AgentBrain,0.414,-3800.875,2.577,10330,0.181
AgentBrain,0.417,-3797.809,2.520,10266,0.181
AgentBrain,0.413,-3794.724,2.548,10337,0.181
AgentBrain,0.418,-3791.696,2.485,10263,0.181
AgentBrain,0.421,-3788.558,2.586,10546,0.181
AgentBrain,0.413,-3785.378,2.634,10307,0.181
AgentBrain,0.415,-3782.288,2.549,10300,0.181
AgentBrain,0.422,-3779.178,2.558,10299,0.181
AgentBrain,0.412,-3776.198,2.438,10282,0.181
AgentBrain,0.411,-3773.149,2.505,10245,0.181
AgentBrain,0.409,-3770.110,2.499,10278,0.181
AgentBrain,0.432,-3766.943,2.585,10266,0.181
AgentBrain,0.414,-3763.935,2.465,10305,0.181
AgentBrain,0.414,-3760.756,2.636,10418,0.181
AgentBrain,0.414,-3757.689,2.522,10341,0.181
AgentBrain,0.414,-3754.591,2.556,10324,0.181
AgentBrain,0.418,-3751.494,2.545,10278,0.181
AgentBrain,0.417,-3748.424,2.522,10374,0.181
AgentBrain,0.413,-3745.379,2.502,10263,0.181
AgentBrain,0.415,-3742.203,2.622,10296,0.181
AgentBrain,0.416,-3739.215,2.443,10296,0.181
AgentBrain,0.413,-3736.219,2.453,10255,0.181
AgentBrain,0.416,-3733.109,2.540,10388,0.181
AgentBrain,0.416,-3729.974,2.591,10332,0.181
AgentBrain,0.415,-3726.937,2.499,10332,0.181
AgentBrain,0.411,-3723.817,2.586,10289,0.181
AgentBrain,0.416,-3720.727,2.551,10272,0.181
AgentBrain,0.410,-3717.724,2.468,10244,0.181
AgentBrain,0.416,-3714.769,2.419,10398,0.181
AgentBrain,0.417,-3711.557,2.660,10272,0.181
AgentBrain,0.412,-3708.525,2.496,10306,0.181
AgentBrain,0.419,-3705.383,2.591,10382,0.181
AgentBrain,0.417,-3702.273,2.556,10406,0.181
AgentBrain,0.416,-3699.287,2.438,10280,0.181
AgentBrain,0.411,-3696.151,2.576,10327,0.181
AgentBrain,0.415,-3693.120,2.490,10447,0.181
AgentBrain,0.413,-3689.978,2.604,10341,0.181
AgentBrain,0.416,-3686.909,2.526,10279,0.181
AgentBrain,0.416,-3683.838,2.524,10265,0.181
AgentBrain,0.415,-3680.789,2.510,10275,0.181
AgentBrain,0.414,-3677.639,2.605,10329,0.181
AgentBrain,0.416,-3674.562,2.532,10265,0.181
AgentBrain,0.418,-3671.563,2.454,10278,0.181
AgentBrain,0.416,-3668.433,2.589,10388,0.181
AgentBrain,0.414,-3665.422,2.465,10270,0.181
AgentBrain,0.420,-3662.289,2.577,10363,0.181
AgentBrain,0.414,-3659.333,2.420,10266,0.181
AgentBrain,0.413,-3656.132,2.657,10341,0.181
AgentBrain,0.418,-3653.181,2.408,10279,0.181
AgentBrain,0.415,-3650.054,2.582,10308,0.181
AgentBrain,0.430,-3646.913,2.580,10344,0.181
AgentBrain,0.412,-3643.781,2.600,10287,0.181
AgentBrain,0.415,-3640.790,2.447,10390,0.181
AgentBrain,0.418,-3637.716,2.523,10428,0.181
AgentBrain,0.417,-3634.594,2.569,10254,0.181
AgentBrain,0.415,-3631.536,2.516,10311,0.181
AgentBrain,0.416,-3628.356,2.606,10380,0.181
AgentBrain,0.420,-3625.376,2.436,10367,0.181
AgentBrain,0.413,-3622.254,2.582,10298,0.181
AgentBrain,0.416,-3619.077,2.631,10307,0.181
AgentBrain,0.414,-3616.117,2.425,10347,0.181
AgentBrain,0.413,-3613.028,2.547,10297,0.181
AgentBrain,0.416,-3609.875,2.610,10298,0.181
AgentBrain,0.414,-3606.851,2.479,10342,0.181
AgentBrain,0.412,-3603.696,2.609,10386,0.181
AgentBrain,0.412,-3600.511,2.638,10412,0.181
AgentBrain,0.412,-3597.578,2.395,10246,0.181
AgentBrain,0.412,-3594.536,2.498,10281,0.181
AgentBrain,0.418,-3591.367,2.601,10430,0.181
AgentBrain,0.414,-3588.297,2.524,10423,0.181
AgentBrain,0.414,-3585.175,2.578,10274,0.181
AgentBrain,0.413,-3582.223,2.418,10249,0.181
AgentBrain,0.407,-3579.048,2.634,10285,0.181
AgentBrain,0.415,-3575.892,2.609,10399,0.181
AgentBrain,0.416,-3572.736,2.611,10393,0.181
AgentBrain,0.416,-3569.806,2.391,10348,0.181
AgentBrain,0.414,-3566.711,2.551,10358,0.181
AgentBrain,0.418,-3563.632,2.526,10372,0.181
AgentBrain,0.420,-3560.528,2.546,10303,0.181
AgentBrain,0.412,-3557.487,2.473,10253,0.181
AgentBrain,0.410,-3554.385,2.570,10374,0.181
AgentBrain,0.416,-3551.227,2.620,10464,0.181
AgentBrain,0.409,-3548.140,2.553,10277,0.181
AgentBrain,0.413,-3545.158,2.437,10286,0.181
AgentBrain,0.417,-3542.049,2.560,10243,0.181
AgentBrain,0.412,-3538.950,2.560,10280,0.181
AgentBrain,0.429,-3535.913,2.477,10311,0.181
AgentBrain,0.415,-3532.770,2.597,10342,0.181
AgentBrain,0.419,-3529.746,2.473,10291,0.181
AgentBrain,0.419,-3526.652,2.545,10383,0.181
AgentBrain,0.416,-3523.486,2.616,10338,0.181
AgentBrain,0.415,-3520.411,2.535,10313,0.181
AgentBrain,0.416,-3517.374,2.496,10372,0.181
AgentBrain,0.416,-3514.287,2.541,10442,0.181
AgentBrain,0.414,-3511.213,2.532,10263,0.181
AgentBrain,0.412,-3508.034,2.641,10269,0.181
AgentBrain,0.422,-3504.959,2.520,10366,0.181
AgentBrain,0.417,-3501.942,2.476,10288,0.181
AgentBrain,0.418,-3498.856,2.542,10387,0.181
AgentBrain,0.420,-3495.737,2.572,10317,0.181
AgentBrain,0.413,-3492.579,2.608,10319,0.181
AgentBrain,0.413,-3489.504,2.529,10267,0.181
AgentBrain,0.417,-3486.391,2.548,10459,0.181
AgentBrain,0.413,-3483.331,2.525,10338,0.181
AgentBrain,0.420,-3480.281,2.500,10281,0.181
AgentBrain,0.418,-3477.149,2.589,10385,0.181
AgentBrain,0.420,-3474.244,2.360,10406,0.181
AgentBrain,0.412,-3470.954,2.743,10381,0.181
AgentBrain,0.412,-3467.982,2.432,10276,0.181
AgentBrain,0.412,-3464.850,2.582,10279,0.181
AgentBrain,0.417,-3461.686,2.610,10553,0.181
AgentBrain,0.418,-3458.726,2.413,10422,0.181
AgentBrain,0.416,-3455.450,2.722,10476,0.181
AgentBrain,0.416,-3452.421,2.460,10303,0.181
AgentBrain,0.416,-3449.376,2.507,10348,0.181
AgentBrain,0.414,-3446.256,2.574,10320,0.181
AgentBrain,0.414,-3443.155,2.554,10264,0.181
AgentBrain,0.418,-3440.116,2.494,10433,0.181
AgentBrain,0.434,-3436.904,2.646,10412,0.181
AgentBrain,0.412,-3433.892,2.473,10243,0.181
AgentBrain,0.414,-3430.797,2.549,10382,0.181
AgentBrain,0.419,-3427.578,2.665,10477,0.181
AgentBrain,0.415,-3424.615,2.415,10337,0.181
AgentBrain,0.412,-3421.544,2.521,10307,0.181
AgentBrain,0.421,-3418.423,2.565,10442,0.181
AgentBrain,0.410,-3415.330,2.559,10246,0.181
AgentBrain,0.416,-3412.264,2.523,10305,0.181
AgentBrain,0.414,-3409.169,2.553,10359,0.181
AgentBrain,0.413,-3406.120,2.507,10251,0.181
AgentBrain,0.413,-3403.038,2.538,10333,0.181
AgentBrain,0.414,-3400.061,2.440,10264,0.181
AgentBrain,0.413,-3396.838,2.677,10255,0.180
AgentBrain,0.414,-3393.861,2.433,10261,0.180
AgentBrain,0.417,-3390.868,2.443,10314,0.180
AgentBrain,0.422,-3387.707,2.604,10493,0.180
AgentBrain,0.414,-3384.514,2.642,10288,0.180
AgentBrain,0.415,-3381.556,2.411,10340,0.180
AgentBrain,0.416,-3378.457,2.556,10380,0.180
AgentBrain,0.417,-3375.262,2.647,10259,0.180
AgentBrain,0.417,-3372.270,2.449,10263,0.180
AgentBrain,0.419,-3369.185,2.535,10297,0.180
AgentBrain,0.414,-3366.196,2.454,10303,0.180
AgentBrain,0.412,-3363.030,2.619,10362,0.180
AgentBrain,0.412,-3359.903,2.579,10307,0.180
AgentBrain,0.416,-3356.772,2.583,10326,0.180
AgentBrain,0.411,-3353.725,2.499,10256,0.180
AgentBrain,0.422,-3350.714,2.459,10400,0.180
AgentBrain,0.416,-3347.579,2.581,10285,0.180
AgentBrain,0.420,-3344.459,2.574,10393,0.180
AgentBrain,0.416,-3341.417,2.506,10328,0.180
AgentBrain,0.418,-3338.307,2.560,10315,0.180
AgentBrain,0.416,-3335.264,2.504,10321,0.180
AgentBrain,0.412,-3332.055,2.663,10339,0.180
AgentBrain,0.413,-3329.126,2.392,10286,0.180
AgentBrain,0.415,-3325.967,2.612,10272,0.180
AgentBrain,0.417,-3322.953,2.469,10332,0.180
AgentBrain,0.411,-3319.784,2.629,10285,0.180
AgentBrain,0.425,-3316.808,2.396,10259,0.180
AgentBrain,0.416,-3313.555,2.676,10418,0.180
AgentBrain,0.415,-3310.574,2.439,10299,0.180
AgentBrain,0.418,-3307.492,2.530,10308,0.180
AgentBrain,0.415,-3304.364,2.585,10344,0.180
AgentBrain,0.416,-3301.327,2.497,10256,0.180
AgentBrain,0.418,-3298.317,2.464,10291,0.180
AgentBrain,0.413,-3295.148,2.620,10303,0.180
AgentBrain,0.416,-3292.047,2.556,10310,0.180
AgentBrain,0.416,-3288.922,2.586,10329,0.180
AgentBrain,0.415,-3285.923,2.458,10243,0.180
AgentBrain,0.415,-3282.788,2.585,10293,0.180
AgentBrain,0.419,-3279.805,2.435,10261,0.180
AgentBrain,0.415,-3276.701,2.551,10323,0.180
AgentBrain,0.416,-3273.632,2.526,10316,0.180
AgentBrain,0.413,-3270.684,2.415,10291,0.180
AgentBrain,0.415,-3267.553,2.587,10275,0.180
AgentBrain,0.413,-3264.463,2.555,10249,0.180
AgentBrain,0.417,-3261.424,2.492,10271,0.180
AgentBrain,0.414,-3258.279,2.606,10354,0.180
AgentBrain,0.414,-3255.280,2.452,10343,0.180
AgentBrain,0.417,-3252.039,2.684,10362,0.180
AgentBrain,0.412,-3248.997,2.502,10278,0.180
AgentBrain,0.417,-3246.004,2.447,10283,0.180
AgentBrain,0.420,-3242.864,2.569,10380,0.180
AgentBrain,0.418,-3239.738,2.583,10305,0.180
AgentBrain,0.417,-3236.733,2.470,10247,0.180
AgentBrain,0.412,-3233.756,2.431,10290,0.180
AgentBrain,0.416,-3230.627,2.576,10253,0.180
AgentBrain,0.414,-3227.566,2.518,10246,0.180
AgentBrain,0.413,-3224.427,2.590,10318,0.180
AgentBrain,0.421,-3221.320,2.557,10379,0.180
AgentBrain,0.418,-3218.200,2.569,10413,0.180
AgentBrain,0.411,-3215.075,2.580,10244,0.180
AgentBrain,0.419,-3211.996,2.525,10426,0.180
AgentBrain,0.415,-3208.982,2.448,10302,0.180
AgentBrain,0.418,-3205.971,2.471,10271,0.180
AgentBrain,0.414,-3202.870,2.562,10277,0.180
AgentBrain,0.418,-3199.859,2.461,10387,0.180
AgentBrain,0.416,-3196.669,2.635,10303,0.180
AgentBrain,0.420,-3193.596,2.533,10298,0.180
AgentBrain,0.424,-3190.505,2.539,10452,0.180
AgentBrain,0.413,-3187.431,2.535,10241,0.180
AgentBrain,0.421,-3184.385,2.494,10356,0.180
AgentBrain,0.417,-3181.232,2.600,10326,0.180
AgentBrain,0.418,-3178.102,2.578,10292,0.180
AgentBrain,0.422,-3175.077,2.476,10387,0.180
AgentBrain,0.416,-3172.006,2.507,10338,0.180
AgentBrain,0.423,-3168.863,2.595,10271,0.180
AgentBrain,0.420,-3165.776,2.538,10373,0.180
AgentBrain,0.414,-3162.660,2.576,10321,0.180
